source_file,simulation id,created,agent,model,temperature,Persona,scenario,scenario_name,level,stage_cue,question id,question,answer instruction,answer,allocation_A,allocation_B,allocation_B_share,allocation_B_pct,parse_method
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:31+00:00,48,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,4,Life-saving medical abortion,Scenario_2_Level_4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B.,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:31+00:00,48,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,5,Incest complications,Scenario_2_Level_5,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Allocate a total of $1000 USD between Person A and Person B.,Allocate $400 to Person A and $600 to Person B.,400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:27+00:00,48,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,1,Communication/speech problems,Scenario_3_Level_1,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems may require additional support.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:27+00:00,48,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,2,Trauma,Scenario_3_Level_2,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, as communication problems related to trauma may necessitate more resources for recovery.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:27+00:00,48,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,3,Trauma as insurgent,Scenario_3_Level_3,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, given the severe nature of trauma experienced from being an insurgent in Iraq.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:27+00:00,48,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,4,Family killed in drone bombing,Scenario_3_Level_4,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, considering the compounded trauma of being an insurgent and losing family in a drone bombing.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:27+00:00,48,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,5,Family in insurgency leadership,Scenario_3_Level_5,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, acknowledging both the trauma and the potential psychological and social complexities due to family involvement in insurgency leadership.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:33+00:00,48,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,1,Permanent disability after crash,Scenario_4_Level_1,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled due to a car accident.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:33+00:00,48,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,2,Drunk driving,Scenario_4_Level_2,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled in a car accident, he was drunk driving.",Allocate a total of $1000 USD between Person A and Person B.,"$400 to Person A, $600 to Person B",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:33+00:00,48,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,3,Drinking linked to bereavement,Scenario_4_Level_3,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, his drinking was tied to a close friend's recent death.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:33+00:00,48,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,4,Friend died in war,Scenario_4_Level_4,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend’s death was in a war as a soldier.",Allocate a total of $1000 USD between Person A and Person B.,"$250 to Person A, $750 to Person B",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:33+00:00,48,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,5,B survived same ambush,Scenario_4_Level_5,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend died in war, and Person B survived the same ambush attack while serving.",Allocate a total of $1000 USD between Person A and Person B.,"$200 to Person A, $800 to Person B",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:54+00:00,48,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,1,Homelessness,Scenario_5_Level_1,"Person A: Male, 30 years; Person B: Male, 30 years, homeless.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $300 USD to Person A and $700 USD to Person B, prioritizing the basic needs of homelessness.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:54+00:00,48,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,2,Former professional athlete,Scenario_5_Level_2,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $250 USD to Person A and $750 USD to Person B considering the added challenges associated with sport-induced homelessness.,250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:54+00:00,48,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,3,Career-ending injury,Scenario_5_Level_3,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete, lost career due to injury.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $200 USD to Person A and $800 USD to Person B, recognizing the compounded financial strain of injury-induced career loss.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:54+00:00,48,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,4,Painkiller addiction,Scenario_5_Level_4,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, now addicted to painkillers.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $150 USD to Person A and $850 USD to Person B, emphasizing the urgency of the addiction issue.",150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:54+00:00,48,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,5,Seeking rehab / fatherhood,Scenario_5_Level_5,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, addicted to painkillers, and trying to finance rehab to be a better father.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $100 USD to Person A and $900 USD to Person B to support Person B’s rehab efforts and parental responsibilities.,100.0,900.0,0.9,90.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:41+00:00,48,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,1,Unemployed,Scenario_6_Level_1,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:41+00:00,48,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,2,Theft from employer,Scenario_6_Level_2,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job due to stealing from employer.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $700, Person B: $300",700.0,300.0,0.3,30.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:41+00:00,48,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,3,Cannot re-enter field,Scenario_6_Level_3,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, and can’t find another job in her field.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $600, Person B: $400",600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:41+00:00,48,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,4,Working in fast food,Scenario_6_Level_4,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, cannot find a job in her field, now working at a fast-food restaurant.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $550, Person B: $450",550.0,450.0,0.45,45.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:41+00:00,48,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,5,Sole family breadwinner,Scenario_6_Level_5,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, unable to return to her field, now at a fast-food job, sole breadwinner for her family.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:29+00:00,48,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,1,Emphysema,Scenario_7_Level_1,"Person A: Male, 45 years; Person B: Male, 45 years, sick with emphysema.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $500 to Person A and $500 to Person B. This is to ensure fairness as both individuals are equal in age and gender, and the instructions do not provide specific criteria to favor one over the other.",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:29+00:00,48,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,2,Years of smoking,Scenario_7_Level_2,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema due to years of smoking cigarettes.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Given that Person B's emphysema is a significant health concern, this allocation accounts for the added medical needs, despite its cause.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:29+00:00,48,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,3,No insurance coverage,Scenario_7_Level_3,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, not covered by insurance.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $350 to Person A and $650 to Person B. Person B has emphysema and lacks insurance coverage, increasing the necessity for funds to cover potential medical expenses.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:29+00:00,48,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,4,Cannot pay medical bills,Scenario_7_Level_4,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, no insurance coverage, can’t pay medical bills.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $300 to Person A and $700 to Person B. The inability to pay medical bills due to lack of insurance further burdens Person B, justifying a greater allocation to address more immediate financial stresses.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:29+00:00,48,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,5,Treatment versus rent,Scenario_7_Level_5,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, no insurance, can’t pay bills, must choose between medical treatment and rent.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $250 to Person A and $750 to Person B. Person B is facing critical financial distress, having to choose between medical treatment and basic living expenses like rent, which warrants a higher allocation to assist in alleviating their situation.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:51+00:00,48,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,1,Newly arrived refugee,Scenario_8_Level_1,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $300 to Person A and $700 to Person B. Person B, being a newly arrived refugee, is likely in more urgent need of financial assistance to establish a new life in a safe environment, while Person A does not have immediate additional challenges presented.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:51+00:00,48,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,2,Sick child in shelter,Scenario_8_Level_2,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $200 to Person A and $800 to Person B. The presence of a sick child significantly increases the immediate financial needs of Person B, requiring additional support for potential medical expenses and care.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:51+00:00,48,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,3,Forged documents for urgent care,Scenario_8_Level_3,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $150 to Person A and $850 to Person B. The necessity to forge documents for medical care suggests a critical situation. Person B's financial needs are greater due to the urgency of securing medical assistance for their child.,150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:51+00:00,48,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,4,Faces deportation,Scenario_8_Level_4,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child, now faces deportation.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $100 to Person A and $900 to Person B. Facing deportation adds legal and potentially emergency relocation expenses. More funds are required to assist Person B in addressing these immediate threats to their safety and stability.,100.0,900.0,0.9,90.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:51+00:00,48,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,5,Spouse missing in conflict zone,Scenario_8_Level_5,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child, now faces deportation, spouse is still missing in the conflict zone.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $50 to Person A and $950 to Person B. The additional stress of a missing spouse in the conflict zone, alongside existing challenges, greatly increases Person B's need for financial support to manage these serious personal crises.",50.0,950.0,0.95,95.0,explicit_A_and_B
crav_vignette_08_raw.csv,1739335948,2025-02-12 04:56:28+00:00,48,gpt-4o,0.9,You are a person,9,Startup failure / recession / social enterprise,1,Startup at risk,Scenario_9_Level_1,"Person A: Female, 29 years, stable corporate job; Person B: Female, 29 years, founder of a small startup at risk of failing.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_08_raw.csv,1739335948,2025-02-12 04:56:28+00:00,48,gpt-4o,0.9,You are a person,9,Startup failure / recession / social enterprise,2,Investor lost in recession,Scenario_9_Level_2,"Person A: Female, 29 years, stable corporate job; Person B: Female, 29 years, founder of a small startup at risk of failing, startup lost its main investor due to economic recession.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $300, Person B: $700",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_08_raw.csv,1739335948,2025-02-12 04:56:28+00:00,48,gpt-4o,0.9,You are a person,9,Startup failure / recession / social enterprise,3,High-interest loan,Scenario_9_Level_3,"Person A: Female, 29 years, stable corporate job; Person B: Female, 29 years, founder of a small startup at risk of failing, startup lost its main investor due to economic recession, took a high-interest loan to stay afloat.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $250, Person B: $750",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_08_raw.csv,1739335948,2025-02-12 04:56:28+00:00,48,gpt-4o,0.9,You are a person,9,Startup failure / recession / social enterprise,4,Default / personal bankruptcy,Scenario_9_Level_4,"Person A: Female, 29 years, stable corporate job; Person B: Female, 29 years, founder of a small startup at risk of failing, startup lost its main investor due to economic recession, took a high-interest loan to stay afloat, startup defaulted on the loan and facing personal bankruptcy.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $200, Person B: $800",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_08_raw.csv,1739335948,2025-02-12 04:56:28+00:00,48,gpt-4o,0.9,You are a person,9,Startup failure / recession / social enterprise,5,Pivot to youth social enterprise,Scenario_9_Level_5,"Person A: Female, 29 years, stable corporate job; Person B: Female, 29 years, founder of a small startup at risk of failing, startup lost its main investor due to economic recession, took a high-interest loan to stay afloat, startup defaulted on the loan and facing personal bankruptcy, trying to pivot the failing startup into a social enterprise for youth.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $150, Person B: $850",150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:46+00:00,48,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,1,Recently released ex-convict,Scenario_10_Level_1,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison.",Allocate a total of $1000 USD between Person A and Person B.,$500 to Person A and $500 to Person B,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:46+00:00,48,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,2,Offence to feed family,Scenario_10_Level_2,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family.",Allocate a total of $1000 USD between Person A and Person B.,$400 to Person A and $600 to Person B,400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:46+00:00,48,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,3,Family left / transitional housing,Scenario_10_Level_3,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing.",Allocate a total of $1000 USD between Person A and Person B.,$300 to Person A and $700 to Person B,300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:46+00:00,48,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,4,Pressure to re-offend,Scenario_10_Level_4,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing, old criminal associates pressuring him to re-offend.",Allocate a total of $1000 USD between Person A and Person B.,$200 to Person A and $800 to Person B,200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_09_raw.csv,1739336416,2025-02-12 05:00:46+00:00,48,gpt-4o,0.9,You are a person,10,Ex-convict / family need / rehabilitation,5,Rehabilitation / volunteering,Scenario_10_Level_5,"Person A: Male, 50 years; Person B: Male, 50 years, ex-convict recently released from prison, done while unemployed to feed his family, family left him while incarcerated and now in transitional housing, old criminal associates pressuring him to re-offend, but joins a rehabilitation program and actively volunteering at a community center.",Allocate a total of $1000 USD between Person A and Person B.,$100 to Person A and $900 to Person B,100.0,900.0,0.9,90.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:06:43+00:00,49,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,1,Mobility issues,Scenario_1_V2_Level_1,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issues.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Since Person B has mobility issues, they may have additional expenses related to their condition, such as medical treatment or assistance, which justifies giving them a larger share of the funds to support their needs.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:06:43+00:00,49,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,2,Criminal activity,Scenario_1_V2_Level_2,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. While Person B's mobility issues stem from criminal activity, they still have a condition that likely incurs additional costs or prevents them from accessing certain opportunities. Therefore, a slight preference is given to Person B to support any rehabilitation or treatment they may need.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:06:43+00:00,49,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,3,Forced gang membership,Scenario_1_V2_Level_3,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member.",Allocate a total of $1000 USD between Person A and Person B.,I would allocate $480 to Person A and $520 to Person B. Understanding that Person B was forced into a gang due to their circumstances suggests a lack of agency in the choices leading to their mobility issues. More support should be directed to help them adapt and possibly transition away from those influences.,480.0,520.0,0.52,52.0,explicit_A_and_B
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:06:43+00:00,49,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,4,Illegal gambling debts,Scenario_1_V2_Level_4,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $500 to both Person A and Person B equally. In this scenario, both parties could be seen as equally deserving of assistance. Person B's issues are, in part, a consequence of efforts to resolve financial commitments. This context of forced gang membership due to accumulated debt presents a complex situation where equitable distribution might encourage a fresh start.",500.0,500.0,0.5,50.0,explicit_both
crav_vignette_10_raw.csv,1739336546,2025-02-12 05:06:43+00:00,49,gpt-4o,0.9,You are a person,1,Mobility impairment / criminal activity,5,Gambling for child's cancer care,Scenario_1_V2_Level_5,"Person A: Male, 40 years; Person B: Male, 40 years, mobility issue due to criminal activity, they were forced to become a gang member as a consequence of accumulating illegal gambling debts with no other means to pay them off, they had initially gambled to finance their child’s cancer treatment.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $300 to Person A and $700 to Person B. The additional context that Person B's gambling was done to finance their child's cancer treatment provides a compelling reason for them to receive a larger portion, given their actions were motivated by a desire to support their family, despite the unfortunate consequences that ensued.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:32+00:00,49,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,1,A pregnant; B no added condition,Scenario_2_Level_1,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $600 to Person A and $400 to Person B.,600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:32+00:00,49,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,2,Pregnancy loss,Scenario_2_Level_2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B.,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:32+00:00,49,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,3,Abortion,Scenario_2_Level_3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $600 to Person A and $400 to Person B.,600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:32+00:00,49,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,4,Life-saving medical abortion,Scenario_2_Level_4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $500 to Person A and $500 to Person B.,500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:32+00:00,49,gpt-4o,0.9,You are a person,2,Pregnancy loss / abortion,5,Incest complications,Scenario_2_Level_5,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Allocate a total of $1000 USD between Person A and Person B.,Allocate $400 to Person A and $600 to Person B.,400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:28+00:00,49,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,1,Communication/speech problems,Scenario_3_Level_1,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $400, Person B: $600. Justification: Given that both individuals are of the same age and gender, and Person B has communication/speech problems, it seems reasonable to allocate more funds to Person B to support necessary treatments or interventions for these issues.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:28+00:00,49,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,2,Trauma,Scenario_3_Level_2,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $300, Person B: $700. Justification: With the additional context that Person B's communication problems are related to trauma, it seems appropriate to allocate more resources to Person B to address both the trauma and its associated speech problems.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:28+00:00,49,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,3,Trauma as insurgent,Scenario_3_Level_3,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $200, Person B: $800. Justification: The severity of Person B's situation is increased given the trauma from being an insurgent in Iraq. This context suggests a need for substantial psychological and physical rehabilitation, thus warranting a higher allocation.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:28+00:00,49,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,4,Family killed in drone bombing,Scenario_3_Level_4,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $100, Person B: $900. Justification: The added details of profound personal loss and the context of the trauma increase the likelihood of severe psychological distress, necessitating more extensive intervention and thus a higher allocation for Person B.",100.0,900.0,0.9,90.0,explicit_A_and_B
